Account,Coin,Execution Price,Size Tokens,Size USD,Side,Timestamp IST,Start Position,Direction,Closed PnL,Transaction Hash,Order ID,Crossed,Fee,Trade ID,Timestamp
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52887,149.2,78.91,BUY,08-04-2025 20:50,500255.9,Open Long,0.0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,True,0.026512,450000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52895,4253.7,2249.99,BUY,08-04-2025 20:50,500405.1,Open Long,0.0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,True,0.755998,805000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52896,1890.3,999.89,BUY,08-04-2025 20:50,504658.8,Open Long,0.0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,True,0.335963,646000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52902,14051.0,7433.26,BUY,08-04-2025 20:50,506549.1,Open Long,0.0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,True,2.497575,395000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52905,14048.2,7432.2,BUY,08-04-2025 20:50,520600.1,Open Long,0.0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,True,2.497219,284000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52907,1259.9,666.58,BUY,08-04-2025 20:50,534648.3,Open Long,0.0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,True,0.223968,201000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52908,14324.8,7578.97,BUY,08-04-2025 20:50,535908.2,Open Long,0.0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,True,2.546531,142000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52914,1568.6,830.01,BUY,08-04-2025 20:50,550233.0,Open Long,0.0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,True,0.278882,971000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52916,4252.0,2249.99,BUY,08-04-2025 20:50,551801.6,Open Long,0.0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,True,0.755995,239000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52937,4250.3,2249.98,BUY,08-04-2025 20:50,556053.6,Open Long,0.0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,True,0.755993,611000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52957,1268.5,671.76,BUY,08-04-2025 20:50,560303.9,Open Long,0.0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,True,0.22571,1030000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52958,1201.7,636.4,BUY,08-04-2025 20:50,561572.4,Open Long,0.0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,True,0.213828,455000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52992,2358.8,1249.98,BUY,08-04-2025 20:50,562774.1,Open Long,0.0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,True,0.419991,596000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52993,34867.1,18477.12,BUY,08-04-2025 20:50,565132.9,Open Long,0.0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,True,6.208312,53900000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069298,7202.0,499.08,BUY,08-04-2025 22:27,0.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,0.167691,27500000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069302,11279.0,781.66,BUY,08-04-2025 22:27,7202.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,0.262636,750000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069305,9024.0,625.41,BUY,08-04-2025 22:27,18481.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,0.210136,251000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069307,21641.0,1499.87,BUY,08-04-2025 22:27,27505.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,0.503956,547000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069344,2480.0,171.97,BUY,08-04-2025 22:27,49146.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,0.057782,1090000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069348,38657.0,2680.79,BUY,08-04-2025 22:27,51626.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,0.900743,121000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069361,12195.0,845.86,BUY,08-04-2025 22:27,90283.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,0.284208,379000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069371,59397.0,4120.43,BUY,08-04-2025 22:27,102478.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,1.384464,866000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.0694,221650.0,15382.51,BUY,08-04-2025 22:27,161875.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,5.168522,326000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.0694,7209.0,500.3,BUY,08-04-2025 22:27,383525.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,0.168101,634000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069401,4244.0,294.54,BUY,08-04-2025 22:27,390734.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,0.098964,652000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069409,15571.0,1080.77,BUY,08-04-2025 22:27,394978.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,0.363137,1080000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069411,74866.0,5196.52,BUY,08-04-2025 22:27,410549.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,1.746031,181000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069416,72214.0,5012.81,BUY,08-04-2025 22:27,485415.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,1.684302,502000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.06942,16286.0,1130.57,BUY,08-04-2025 22:27,557629.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,0.379872,725000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069437,5935.0,412.11,BUY,08-04-2025 22:27,573915.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,0.138468,132000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.06944,14410.0,1000.63,BUY,08-04-2025 22:27,579850.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,0.336211,132000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069443,5740.0,398.6,BUY,08-04-2025 22:27,594260.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,0.133929,257000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,12.092,37.49,453.33,BUY,09-04-2025 12:49,0.0,Open Long,0.0,0x655414a695c04e843b7c042131febf02015800e8341e484ec5a5df7a7c0d2ece,85225929291,True,0.152318,688000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,12.093,9.87,119.36,BUY,09-04-2025 12:49,37.49,Open Long,0.0,0x655414a695c04e843b7c042131febf02015800e8341e484ec5a5df7a7c0d2ece,85225929291,True,0.040104,110000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,12.094,36.51,441.55,BUY,09-04-2025 12:49,47.36,Open Long,0.0,0x655414a695c04e843b7c042131febf02015800e8341e484ec5a5df7a7c0d2ece,85225929291,True,0.148361,182000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,12.094,41.21,498.39,BUY,09-04-2025 12:49,83.87,Open Long,0.0,0x655414a695c04e843b7c042131febf02015800e8341e484ec5a5df7a7c0d2ece,85225929291,True,0.167459,774000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,12.095,87.78,1061.7,BUY,09-04-2025 12:49,125.08,Open Long,0.0,0x655414a695c04e843b7c042131febf02015800e8341e484ec5a5df7a7c0d2ece,85225929291,True,0.35673,149000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,12.096,185.35,2241.99,BUY,09-04-2025 12:49,212.86,Open Long,0.0,0x655414a695c04e843b7c042131febf02015800e8341e484ec5a5df7a7c0d2ece,85225929291,True,0.753309,87700000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,12.099,1.79,21.66,BUY,09-04-2025 12:49,398.21,Open Long,0.0,0x655414a695c04e843b7c042131febf02015800e8341e484ec5a5df7a7c0d2ece,85225929291,True,0.007276,448000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,13.655,1.58,21.57,SELL,09-04-2025 23:21,400.0,Close Long,2.464958,0xe9169b812ef266250dbf0421393ff402014200f0af3d8ea689f97ce1bd021733,85378937833,True,0.007248,1040000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,13.655,30.64,418.39,SELL,09-04-2025 23:21,398.42,Close Long,47.801464,0xe9169b812ef266250dbf0421393ff402014200f0af3d8ea689f97ce1bd021733,85378937833,True,0.140578,77100000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,13.652,164.81,2249.99,SELL,09-04-2025 23:21,367.78,Close Long,256.625651,0xe9169b812ef266250dbf0421393ff402014200f0af3d8ea689f97ce1bd021733,85378937833,True,0.755995,418000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,13.651,56.41,770.05,SELL,09-04-2025 23:21,202.97,Close Long,87.779601,0xe9169b812ef266250dbf0421393ff402014200f0af3d8ea689f97ce1bd021733,85378937833,True,0.258737,166000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,13.65,87.78,1198.2,SELL,09-04-2025 23:21,146.56,Close Long,136.506678,0xe9169b812ef266250dbf0421393ff402014200f0af3d8ea689f97ce1bd021733,85378937833,True,0.402593,1000000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,13.647,58.78,802.17,SELL,09-04-2025 23:21,58.78,Close Long,91.232438,0xe9169b812ef266250dbf0421393ff402014200f0af3d8ea689f97ce1bd021733,85378937833,True,0.269528,329000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078885,6365.0,502.1,SELL,10-04-2025 01:55,600000.0,Close Long,60.435675,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,True,0.168706,689000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078885,6868.0,541.78,SELL,10-04-2025 01:55,593635.0,Close Long,65.21166,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,True,0.182038,1130000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078846,11678.0,920.76,SELL,10-04-2025 01:55,586767.0,Close Long,110.427168,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,True,0.309376,1020000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078846,12195.0,961.53,SELL,10-04-2025 01:55,575089.0,Close Long,115.31592,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,True,0.323072,1070000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.07881,28583.0,2252.63,SELL,10-04-2025 01:55,562894.0,Close Long,269.25186,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,True,0.756882,458000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078806,12195.0,961.04,SELL,10-04-2025 01:55,534311.0,Close Long,114.82812,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,True,0.322908,725000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.07879,6348.0,500.16,SELL,10-04-2025 01:55,522116.0,Close Long,59.6712,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,True,0.168052,484000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078783,3858.0,303.94,SELL,10-04-2025 01:55,515768.0,Close Long,36.238194,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,True,0.102124,62600000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078782,3420.0,269.43,SELL,10-04-2025 01:55,511910.0,Close Long,32.12064,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,True,0.090529,569000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078779,12835.0,1011.13,SELL,10-04-2025 01:55,508490.0,Close Long,120.507815,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,True,0.339738,855000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.07876,124356.0,9794.28,SELL,10-04-2025 01:55,495655.0,Close Long,1165.21572,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,True,3.290877,129000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078759,12529.0,986.77,SELL,10-04-2025 01:55,371299.0,Close Long,117.384201,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,True,0.331555,249000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.07874,6351.0,500.08,SELL,10-04-2025 01:55,358770.0,Close Long,59.38185,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,True,0.168025,893000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078734,6234.0,490.83,SELL,10-04-2025 01:55,352419.0,Close Long,58.250496,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,True,0.164917,171000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078734,253691.0,19974.11,SELL,10-04-2025 01:55,346185.0,Close Long,2370.488704,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,True,6.711299,217000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.07873,12893.0,1015.07,SELL,10-04-2025 01:55,92494.0,Close Long,120.42062,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,True,0.341062,890000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078711,3858.0,303.67,SELL,10-04-2025 01:55,79601.0,Close Long,35.960418,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,True,0.102031,186000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078696,43281.0,3406.04,SELL,10-04-2025 01:55,75743.0,Close Long,402.772986,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,True,1.144429,836000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078694,32462.0,2554.56,SELL,10-04-2025 01:55,32462.0,Close Long,302.026448,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,True,0.858333,513000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.082647,300.0,24.79,BUY,12-04-2025 15:51,0.0,Open Long,0.0,0xb1294e924280e1830b50042165333f014a0013b273ab5c897ac3ccdc6de8afc3,85999083534,True,0.008329,1040000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.082648,18149.0,1499.98,BUY,12-04-2025 15:51,300.0,Open Long,0.0,0xb1294e924280e1830b50042165333f014a0013b273ab5c897ac3ccdc6de8afc3,85999083534,True,0.503992,302000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.082656,5180.0,428.16,BUY,12-04-2025 15:51,18449.0,Open Long,0.0,0xb1294e924280e1830b50042165333f014a0013b273ab5c897ac3ccdc6de8afc3,85999083534,True,0.14386,625000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.082656,4857.0,401.46,BUY,12-04-2025 15:51,23629.0,Open Long,0.0,0xb1294e924280e1830b50042165333f014a0013b273ab5c897ac3ccdc6de8afc3,85999083534,True,0.13489,738000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.082689,13548.0,1120.27,BUY,12-04-2025 15:51,28486.0,Open Long,0.0,0xb1294e924280e1830b50042165333f014a0013b273ab5c897ac3ccdc6de8afc3,85999083534,True,0.37641,742000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.082698,20173.0,1668.27,BUY,12-04-2025 15:51,42034.0,Open Long,0.0,0xb1294e924280e1830b50042165333f014a0013b273ab5c897ac3ccdc6de8afc3,85999083534,True,0.560537,790000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.082712,9523.0,787.67,BUY,12-04-2025 15:51,62207.0,Open Long,0.0,0xb1294e924280e1830b50042165333f014a0013b273ab5c897ac3ccdc6de8afc3,85999083534,True,0.264655,536000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.082712,11191.0,925.63,BUY,12-04-2025 15:51,71730.0,Open Long,0.0,0xb1294e924280e1830b50042165333f014a0013b273ab5c897ac3ccdc6de8afc3,85999083534,True,0.311011,490000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.082718,12195.0,1008.75,BUY,12-04-2025 15:51,82921.0,Open Long,0.0,0xb1294e924280e1830b50042165333f014a0013b273ab5c897ac3ccdc6de8afc3,85999083534,True,0.338938,538000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.08272,6047.0,500.21,BUY,12-04-2025 15:51,95116.0,Open Long,0.0,0xb1294e924280e1830b50042165333f014a0013b273ab5c897ac3ccdc6de8afc3,85999083534,True,0.168069,230000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.082724,3513.0,290.61,BUY,12-04-2025 15:51,101163.0,Open Long,0.0,0xb1294e924280e1830b50042165333f014a0013b273ab5c897ac3ccdc6de8afc3,85999083534,True,0.097644,784000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.08274,15808.0,1307.95,BUY,12-04-2025 15:51,104676.0,Open Long,0.0,0xb1294e924280e1830b50042165333f014a0013b273ab5c897ac3ccdc6de8afc3,85999083534,True,0.439471,882000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.082749,13601.0,1125.47,BUY,12-04-2025 15:51,120484.0,Open Long,0.0,0xb1294e924280e1830b50042165333f014a0013b273ab5c897ac3ccdc6de8afc3,85999083534,True,0.378157,926000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.08275,113029.0,9353.15,BUY,12-04-2025 15:51,134085.0,Open Long,0.0,0xb1294e924280e1830b50042165333f014a0013b273ab5c897ac3ccdc6de8afc3,85999083534,True,3.142657,1000000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.08277,12086.0,1000.36,BUY,12-04-2025 15:51,247114.0,Open Long,0.0,0xb1294e924280e1830b50042165333f014a0013b273ab5c897ac3ccdc6de8afc3,85999083534,True,0.33612,621000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.082771,116659.0,9655.98,BUY,12-04-2025 15:51,259200.0,Open Long,0.0,0xb1294e924280e1830b50042165333f014a0013b273ab5c897ac3ccdc6de8afc3,85999083534,True,3.244409,163000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.082793,5667.0,469.19,BUY,12-04-2025 15:51,375859.0,Open Long,0.0,0xb1294e924280e1830b50042165333f014a0013b273ab5c897ac3ccdc6de8afc3,85999083534,True,0.157646,910000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.082793,10999.0,910.64,BUY,12-04-2025 15:51,381526.0,Open Long,0.0,0xb1294e924280e1830b50042165333f014a0013b273ab5c897ac3ccdc6de8afc3,85999083534,True,0.305975,132000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.082793,9589.0,793.9,BUY,12-04-2025 15:51,392525.0,Open Long,0.0,0xb1294e924280e1830b50042165333f014a0013b273ab5c897ac3ccdc6de8afc3,85999083534,True,0.26675,972000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.082796,30738.0,2544.98,BUY,12-04-2025 15:51,402114.0,Open Long,0.0,0xb1294e924280e1830b50042165333f014a0013b273ab5c897ac3ccdc6de8afc3,85999083534,True,0.855114,83300000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.0828,167148.0,13839.85,BUY,12-04-2025 15:51,432852.0,Open Long,0.0,0xb1294e924280e1830b50042165333f014a0013b273ab5c897ac3ccdc6de8afc3,85999083534,True,4.650191,1040000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.087106,5825.0,507.39,SELL,12-04-2025 20:07,600000.0,Close Long,25.3038,0xdccb756e0d44199b1eae0421681a120205870049e634ccabfcc25703a483f421,86040314167,True,0.170483,2440000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.087106,6277.0,546.76,SELL,12-04-2025 20:07,594175.0,Close Long,27.267288,0xdccb756e0d44199b1eae0421681a120205870049e634ccabfcc25703a483f421,86040314167,True,0.183712,18100000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.087097,6931.0,603.67,SELL,12-04-2025 20:07,587898.0,Close Long,30.045885,0xdccb756e0d44199b1eae0421681a120205870049e634ccabfcc25703a483f421,86040314167,True,0.202832,273000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.087083,10170.0,885.63,SELL,12-04-2025 20:07,580967.0,Close Long,43.94457,0xdccb756e0d44199b1eae0421681a120205870049e634ccabfcc25703a483f421,86040314167,True,0.297572,202000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.087081,13548.0,1179.77,SELL,12-04-2025 20:07,570797.0,Close Long,58.513812,0xdccb756e0d44199b1eae0421681a120205870049e634ccabfcc25703a483f421,86040314167,True,0.396403,1070000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.087068,11911.0,1037.07,SELL,12-04-2025 20:07,557249.0,Close Long,51.288766,0xdccb756e0d44199b1eae0421681a120205870049e634ccabfcc25703a483f421,86040314167,True,0.348454,84400000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.08705,13149.0,1144.62,SELL,12-04-2025 20:07,545338.0,Close Long,56.382912,0xdccb756e0d44199b1eae0421681a120205870049e634ccabfcc25703a483f421,86040314167,True,0.384592,321000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.087032,12070.0,1050.48,SELL,12-04-2025 20:07,532189.0,Close Long,51.5389,0xdccb756e0d44199b1eae0421681a120205870049e634ccabfcc25703a483f421,86040314167,True,0.352959,690000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.087032,14025.0,1220.62,SELL,12-04-2025 20:07,520119.0,Close Long,59.88675,0xdccb756e0d44199b1eae0421681a120205870049e634ccabfcc25703a483f421,86040314167,True,0.410129,696000000000000.0,1740000000000.0
